cust_no,age_gender,update_dt
07056,40S M,20180829
07929,30S F,20180829
08035,50S M,20180829
08084,30S F,20180829
08134,30S F,20180829
08146,40S M,20180829
08322,30S F,20180829
08322,30S F,20180829
08533,30S M,20180829
08556,30S F,20180829
08943,30S M,20180829
08943,30S M,20180829
08974,40S F,20180829
09022,30S F,20180829
09560,50S M,20180829
09803,30S M,20180829
09921,30S F,20180829
09949,20S M,20180829
10170,20S M,20180829
10245,30S M,20180829
10252,40S F,20180829
10352,40S F,20180829
10622,40S F,20180829
10745,30S F,20180829
10881,50S M,20180829
10968,40S F,20180829
10974,30S F,20180829
11106,30S F,20180829
11438,50S M,20180829
11996,50S M,20180829
11998,30S M,20180829
12231,50S M,20180829
12231,50S M,20180829
12247,20S M,20180829
12353,40S F,20180829
12403,50S M,20180829
12519,20S M,20180829
12550,30S M,20180829
12744,30S F,20180829
12841,40S F,20180829
12861,30S F,20180829
13005,30S F,20180829
13105,50S M,20180829
13303,20S F,20180829
13718,30S F,20180829
13889,40S M,20180829
13947,20S F,20180829
13964,30S F,20180829
14517,40S M,20180829
14672,20S F,20180829
14718,20S M,20180829
14718,20S M,20180829
15056,40S F,20180829
15330,30S M,20180829
15902,40S F,20180829
15916,30S F,20180829
15916,30S F,20180829
15964,30S F,20180829
16077,50S M,20180829
16085,30S M,20180829
16194,30S M,20180829
16361,40S F,20180829
16752,30S F,20180829
16920,40S M,20180829
17083,20S M,20180829
17083,20S M,20180829
17083,20S M,20180829
17083,20S M,20180829
17199,30S F,20180829
17199,30S F,20180829
17419,20S F,20180829
17783,50S M,20180829
17896,30S F,20180829
18466,40S F,20180829
18466,40S F,20180829
18579,40S F,20180829
18666,40S M,20180829
18915,20S M,20180829
00411,30S F,20180829
00572,40S F,20180829
00818,20S M,20180829
00862,20S F,20180829
01263,50S M,20180829
01347,40S M,20180829
01494,40S M,20180829
01743,30S F,20180829
02043,50S M,20180829
02132,20S F,20180829
02161,30S F,20180829
02393,40S F,20180829
02412,40S M,20180829
02412,40S M,20180829
02596,30S F,20180829
02783,20S M,20180829
02813,30S F,20180829
03012,20S F,20180829
03032,30S F,20180829
03086,30S F,20180829
03170,40S M,20180829
03448,30S F,20180829
03448,30S F,20180829
03448,30S F,20180829
03521,40S F,20180829
03938,30S F,20180829
03955,20S M,20180829
04073,30S F,20180829
04168,40S F,20180829
04168,40S F,20180829
05057,30S F,20180829
05195,30S F,20180829
05672,50S M,20180829
05691,30S F,20180829
05780,30S F,20180829
06343,20S M,20180829
06494,40S M,20180829
06516,20S F,20180829
06564,40S M,20180829
06954,30S F,20180829
06976,40S M,20180829
07350,50S M,20180829
07695,50S M,20180829
07698,20S M,20180829
07999,30S F,20180829
08067,40S M,20180829
08382,30S F,20180829
08574,50S M,20180829
08584,30S M,20180829
08883,30S F,20180829
09129,30S F,20180829
09279,30S F,20180829
09404,30S F,20180829
09575,30S F,20180829
09591,50S M,20180829
09759,20S F,20180829
09888,30S M,20180829
09983,30S M,20180829
10465,30S M,20180829
10542,40S M,20180829
10615,30S F,20180829
10707,20S M,20180829
11291,40S M,20180829
11400,30S F,20180829
11478,50S M,20180829
11601,40S M,20180829
11601,40S M,20180829
11635,30S M,20180829
11759,30S F,20180829
11869,50S M,20180829
12115,40S F,20180829
12170,30S F,20180829
12468,30S F,20180829
12548,40S F,20180829
12642,40S M,20180829
12750,30S M,20180829
12750,30S M,20180829
13125,30S F,20180829
13305,40S M,20180829
13384,50S M,20180829
13566,20S F,20180829
13840,40S M,20180829
13937,40S F,20180829
13984,50S M,20180829
13984,50S M,20180829
14160,30S F,20180829
14599,40S F,20180829
14916,30S F,20180829
15004,30S M,20180829
15027,50S M,20180829
15031,40S M,20180829
15039,50S M,20180829
15039,50S M,20180829
15074,20S M,20180829
15113,40S M,20180829
15154,30S M,20180829
15428,40S M,20180829
15970,30S F,20180829
15990,30S F,20180829
16230,30S F,20180829
16269,30S F,20180829
16292,30S M,20180829
16664,40S M,20180829
16724,30S M,20180829
17581,40S M,20180829
17645,20S F,20180829
17666,40S F,20180829
18083,40S M,20180829
18131,50S M,20180829
18387,50S M,20180829
18600,20S M,20180829
18672,20S M,20180829
18744,50S M,20180829
00143,30S F,20180829
00225,20S M,20180829
00254,20S F,20180829
00828,40S F,20180829
00944,30S F,20180829
01020,20S F,20180829
01020,20S F,20180829
01020,20S F,20180829
01103,20S M,20180829
01186,30S F,20180829
01255,40S M,20180829
01557,50S M,20180829
01986,50S M,20180829
02203,30S F,20180829
02203,30S F,20180829
02323,50S M,20180829
02486,30S F,20180829
02523,30S F,20180829
02546,30S F,20180829
02594,40S F,20180829
02858,40S M,20180829
03152,20S F,20180829
04156,30S F,20180829
04245,40S F,20180829
04350,20S M,20180829
04376,50S M,20180829
04447,30S F,20180829
04562,20S M,20180829
04562,20S M,20180829
04620,40S F,20180829
05390,30S F,20180829
05461,50S M,20180829
05461,50S M,20180829
05943,50S M,20180829
06161,50S M,20180829
06456,20S F,20180829
06460,30S F,20180829
07050,20S F,20180829
07152,40S F,20180829
07186,30S F,20180829
07295,40S M,20180829
07378,40S M,20180829
07494,50S M,20180829
07705,40S M,20180829
07705,40S M,20180829
07836,30S F,20180829
07886,30S F,20180829
07890,40S M,20180829
08152,40S F,20180829
08242,50S M,20180829
08306,40S F,20180829
08311,40S F,20180829
08986,40S M,20180829
09009,30S M,20180829
09138,30S F,20180829
09138,30S F,20180829
09397,20S M,20180829
09418,40S M,20180829
09500,50S M,20180829
09768,40S F,20180829
10008,50S M,20180829
10070,50S M,20180829
10303,40S F,20180829
10529,30S M,20180829
10669,20S F,20180829
10878,30S F,20180829
11073,30S F,20180829
11133,30S F,20180829
11192,40S F,20180829
11228,40S F,20180829
11263,30S F,20180829
11326,40S M,20180829
11721,30S M,20180829
12140,40S M,20180829
12150,40S M,20180829
12258,50S M,20180829
12413,30S F,20180829
12486,50S M,20180829
12531,30S F,20180829
12644,50S M,20180829
12644,50S M,20180829
13023,30S F,20180829
13071,30S M,20180829
13184,30S F,20180829
13511,40S M,20180829
13529,20S F,20180829
13584,20S F,20180829
13590,20S F,20180829
13755,20S F,20180829
13770,20S M,20180829
14197,30S F,20180829
14285,30S F,20180829
14377,50S M,20180829
14739,30S F,20180829
14858,20S F,20180829
14934,30S F,20180829
15079,30S M,20180829
15540,50S M,20180829
15917,20S F,20180829
16409,20S M,20180829
16409,20S M,20180829
16903,40S F,20180829
17006,30S F,20180829
17125,20S M,20180829
17593,40S M,20180829
17722,20S F,20180829
17747,40S M,20180829
17842,50S M,20180829
17907,20S F,20180829
17907,20S F,20180829
17918,20S F,20180829
18172,30S F,20180829
18816,30S F,20180829
18829,20S M,20180829
18880,40S M,20180829
19083,50S M,20180829
00364,50S M,20180829
00507,50S M,20180829
00761,50S M,20180829
00761,50S M,20180829
00788,30S F,20180829
00806,40S M,20180829
00890,30S M,20180829
01034,30S F,20180829
01112,50S M,20180829
01112,50S M,20180829
01496,30S M,20180829
01698,40S M,20180829
01989,30S F,20180829
02095,40S F,20180829
02227,40S M,20180829
02227,40S M,20180829
02612,30S F,20180829
02650,30S F,20180829
02816,20S M,20180829
02899,50S M,20180829
02929,30S F,20180829
03006,50S M,20180829
03038,40S M,20180829
03147,40S F,20180829
03395,30S F,20180829
03395,30S F,20180829
03395,30S F,20180829
03483,30S F,20180829
03597,30S F,20180829
03808,50S M,20180829
03811,30S F,20180829
03854,30S F,20180829
03854,30S F,20180829
04076,30S F,20180829
04157,40S M,20180829
04251,20S M,20180829
04457,20S F,20180829
04457,20S F,20180829
04503,50S M,20180829
04503,50S M,20180829
04882,30S M,20180829
05494,20S F,20180829
05738,50S M,20180829
05932,40S M,20180829
06196,40S M,20180829
06726,20S M,20180829
07185,50S M,20180829
07209,20S F,20180829
07431,30S M,20180829
07673,30S M,20180829
07673,30S M,20180829
07750,30S F,20180829
08512,40S F,20180829
08532,50S M,20180829
08695,40S M,20180829
08857,20S M,20180829
08885,30S M,20180829
09000,50S M,20180829
09283,20S M,20180829
09304,30S F,20180829
09739,40S M,20180829
09893,40S F,20180829
10053,40S M,20180829
10182,40S F,20180829
10422,30S F,20180829
10567,20S M,20180829
10567,20S M,20180829
10667,30S F,20180829
10858,40S F,20180829
10864,20S M,20180829
10940,30S F,20180829
11298,40S F,20180829
11445,40S F,20180829
11555,30S M,20180829
11654,40S M,20180829
12119,40S M,20180829
12502,50S M,20180829
12503,40S F,20180829
12788,50S M,20180829
12830,20S M,20180829
12868,20S F,20180829
12973,30S M,20180829
13104,30S M,20180829
13550,30S M,20180829
13693,30S F,20180829
13717,30S F,20180829
14053,20S M,20180829
14509,30S F,20180829
14659,20S F,20180829
15237,40S M,20180829
15890,30S F,20180829
16427,30S F,20180829
16612,30S F,20180829
16742,40S M,20180829
16764,50S M,20180829
16914,40S F,20180829
17230,40S M,20180829
17230,40S M,20180829
17756,30S M,20180829
17775,50S M,20180829
17775,50S M,20180829
17778,30S M,20180829
18062,50S M,20180829
18277,20S F,20180829
18343,40S F,20180829
18343,40S F,20180829
18620,20S F,20180829
00002,40S M,20180829
00163,40S F,20180829
00172,20S F,20180829
00346,30S F,20180829
00355,30S F,20180829
00579,30S F,20180829
00579,30S F,20180829
00621,30S F,20180829
00958,30S F,20180829
00989,50S M,20180829
01030,40S F,20180829
01399,40S F,20180829
01399,40S F,20180829
01532,20S M,20180829
01645,30S F,20180829
01704,30S F,20180829
01893,30S M,20180829
02012,30S M,20180829
02367,30S M,20180829
02367,30S M,20180829
02617,20S M,20180829
02618,30S M,20180829
02664,50S M,20180829
02777,30S F,20180829
02957,30S M,20180829
03203,20S M,20180829
03203,20S M,20180829
03406,50S M,20180829
03780,50S M,20180829
03909,40S M,20180829
04323,30S M,20180829
04442,30S M,20180829
04442,30S M,20180829
04594,50S M,20180829
04711,20S M,20180829
04866,20S F,20180829
04906,30S M,20180829
04952,50S M,20180829
05574,40S M,20180829
05748,30S F,20180829
05964,30S F,20180829
05964,30S F,20180829
06052,40S F,20180829
06052,40S F,20180829
06052,40S F,20180829
06662,40S F,20180829
07022,50S M,20180829
07371,30S M,20180829
07371,30S M,20180829
07637,30S M,20180829
07657,30S F,20180829
07747,30S F,20180829
07747,30S F,20180829
07912,30S F,20180829
07938,30S M,20180829
08523,30S F,20180829
08694,20S M,20180829
08790,50S M,20180829
09583,40S M,20180829
10468,30S M,20180829
10550,20S F,20180829
10790,20S M,20180829
10928,30S F,20180829
10934,30S F,20180829
11019,40S M,20180829
11034,20S M,20180829
11085,20S M,20180829
11194,40S F,20180829
11507,30S F,20180829
11576,30S F,20180829
11665,30S F,20180829
11822,20S F,20180829
12165,40S F,20180829
12415,30S F,20180829
12656,30S M,20180829
12808,40S M,20180829
12808,40S M,20180829
12883,40S M,20180829
12883,40S M,20180829
12898,40S M,20180829
12898,40S M,20180829
13443,30S F,20180829
13591,20S F,20180829
13639,30S M,20180829
13700,30S M,20180829
13719,40S M,20180829
14030,30S F,20180829
14212,40S M,20180829
14228,30S M,20180829
14642,30S M,20180829
14741,20S M,20180829
15193,40S M,20180829
15675,40S M,20180829
15675,40S M,20180829
16634,40S F,20180829
16908,50S M,20180829
16975,30S F,20180829
17422,20S M,20180829
17430,30S M,20180829
17708,40S M,20180829
17976,30S F,20180829
18087,50S M,20180829
18252,30S M,20180829
18281,30S F,20180829
18576,50S M,20180829
00017,20S F,20180829
00334,40S M,20180829
00358,40S M,20180829
00359,30S F,20180829
00429,40S F,20180829
00466,30S F,20180829
00497,40S M,20180829
00693,40S M,20180829
00800,30S M,20180829
00853,20S F,20180829
00906,40S M,20180829
00906,40S M,20180829
00906,40S M,20180829
01053,50S M,20180829
01099,30S F,20180829
01099,30S F,20180829
01240,40S F,20180829
01240,40S F,20180829
01540,40S F,20180829
01907,40S M,20180829
01907,40S M,20180829
02672,30S F,20180829
02702,50S M,20180829
02839,30S M,20180829
03234,30S F,20180829
03258,30S M,20180829
03307,30S F,20180829
03424,40S F,20180829
04099,40S F,20180829
04342,40S M,20180829
04431,50S M,20180829
04939,40S M,20180829
05249,30S F,20180829
05489,30S F,20180829
05562,30S F,20180829
05562,30S F,20180829
05793,50S M,20180829
06148,30S F,20180829
06697,30S F,20180829
06828,30S F,20180829
07436,40S M,20180829
07470,30S M,20180829
07556,40S F,20180829
07556,40S F,20180829
07613,30S F,20180829
07613,30S F,20180829
07613,30S F,20180829
07707,20S F,20180829
07707,20S F,20180829
08151,20S F,20180829
08424,20S M,20180829
08518,30S M,20180829
08836,30S F,20180829
09732,40S M,20180829
10155,40S F,20180829
10232,40S F,20180829
10438,40S M,20180829
10445,30S M,20180829
10548,40S F,20180829
10722,40S M,20180829
10785,50S M,20180829
10785,50S M,20180829
11010,30S F,20180829
11199,40S F,20180829
11331,50S M,20180829
11537,30S F,20180829
11570,40S M,20180829
11637,20S M,20180829
11659,30S F,20180829
11991,40S F,20180829
12109,30S M,20180829
12222,20S F,20180829
12397,30S F,20180829
12578,50S M,20180829
12687,30S M,20180829
12692,40S M,20180829
12698,30S F,20180829
13143,40S M,20180829
13168,30S F,20180829
13178,40S F,20180829
13865,30S M,20180829
14013,30S M,20180829
14071,30S F,20180829
14076,20S F,20180829
14431,40S M,20180829
14747,40S F,20180829
14868,40S M,20180829
15135,30S M,20180829
15205,30S M,20180829
15259,40S F,20180829
15391,40S M,20180829
15667,40S M,20180829
15682,20S M,20180829
15920,40S F,20180829
16150,40S F,20180829
16899,20S M,20180829
16970,20S F,20180829
16992,20S F,20180829
17172,50S M,20180829
17797,30S F,20180829
17926,20S M,20180829
18486,30S F,20180829
18514,20S M,20180829
18723,30S F,20180829
18803,30S F,20180829
19065,40S M,20180829
00454,50S M,20180829
00627,40S M,20180829
00717,30S F,20180829
00783,30S M,20180829
00825,50S M,20180829
00878,30S F,20180829
01158,30S F,20180829
01241,40S F,20180829
01403,40S M,20180829
01492,30S M,20180829
02115,40S F,20180829
02115,40S F,20180829
02198,50S M,20180829
02287,40S F,20180829
02418,50S M,20180829
02620,30S F,20180829
02765,30S M,20180829
03026,30S M,20180829
03166,20S F,20180829
03387,30S F,20180829
03387,30S F,20180829
03708,20S F,20180829
03786,30S M,20180829
03840,30S F,20180829
03899,40S F,20180829
03966,30S M,20180829
04484,30S F,20180829
04890,30S F,20180829
05770,30S M,20180829
05992,40S M,20180829
06170,40S F,20180829
06708,40S F,20180829
06755,30S F,20180829
06933,40S M,20180829
07038,50S M,20180829
07153,50S M,20180829
07438,30S M,20180829
08128,30S F,20180829
09746,50S M,20180829
09904,40S F,20180829
10121,50S M,20180829
10135,30S M,20180829
10153,30S F,20180829
10263,50S M,20180829
10726,40S M,20180829
11042,30S M,20180829
11086,30S F,20180829
11122,30S F,20180829
11297,30S M,20180829
11614,20S F,20180829
12083,40S F,20180829
12131,50S M,20180829
12275,30S F,20180829
12820,40S M,20180829
12820,40S M,20180829
13014,20S M,20180829
13216,40S M,20180829
13664,30S F,20180829
14244,50S M,20180829
14361,50S M,20180829
14612,50S M,20180829
14658,30S M,20180829
14895,20S F,20180829
16189,30S M,20180829
16189,30S M,20180829
16234,30S F,20180829
16262,20S M,20180829
16262,20S M,20180829
16743,30S F,20180829
16798,40S F,20180829
17241,30S F,20180829
17866,30S F,20180829
18278,20S M,20180829
18377,50S M,20180829
18389,30S M,20180829
18535,30S M,20180829
18640,30S F,20180829
19088,40S M,20180829
19091,30S F,20180829
00068,40S F,20180829
00213,30S M,20180829
00289,20S F,20180829
00361,50S M,20180829
00774,50S M,20180829
00899,40S F,20180829
00993,30S F,20180829
01153,50S M,20180829
01368,20S F,20180829
01715,30S F,20180829
01776,40S F,20180829
01776,40S F,20180829
01952,40S F,20180829
01952,40S F,20180829
02046,30S F,20180829
02338,40S M,20180829
02338,40S M,20180829
02447,30S F,20180829
02471,40S F,20180829
02623,40S F,20180829
03053,50S M,20180829
03145,30S F,20180829
03145,30S F,20180829
03361,40S F,20180829
03361,40S F,20180829
03365,30S M,20180829
03456,50S M,20180829
03467,20S F,20180829
03499,40S F,20180829
03522,30S M,20180829
03551,30S F,20180829
04130,40S F,20180829
04163,20S M,20180829
04241,30S F,20180829
04241,30S F,20180829
04263,30S F,20180829
04472,40S F,20180829
04724,30S F,20180829
04762,30S F,20180829
04885,30S F,20180829
04901,30S F,20180829
04960,40S M,20180829
05025,20S F,20180829
05078,40S F,20180829
05132,20S F,20180829
05132,20S F,20180829
05200,50S M,20180829
05200,50S M,20180829
05200,50S M,20180829
05325,30S M,20180829
05349,30S M,20180829
05465,40S M,20180829
05822,20S M,20180829
05822,20S M,20180829
05822,20S M,20180829
05908,30S M,20180829
06289,30S F,20180829
06320,20S M,20180829
06408,40S F,20180829
06419,30S F,20180829
06426,20S M,20180829
06462,50S M,20180829
06472,20S F,20180829
06539,20S M,20180829
06581,30S M,20180829
06692,30S F,20180829
06890,30S F,20180829
07266,30S F,20180829
07504,40S M,20180829
07542,30S M,20180829
07566,30S M,20180829
07689,30S F,20180829
07792,20S F,20180829
07911,20S F,20180829
08072,30S M,20180829
08247,30S F,20180829
08439,30S F,20180829
08439,30S F,20180829
08724,20S F,20180829
08936,30S M,20180829
08950,50S M,20180829
09081,20S M,20180829
09301,20S M,20180829
09323,30S F,20180829
09338,30S F,20180829
09429,40S F,20180829
09463,30S M,20180829
09545,40S M,20180829
10109,40S F,20180829
10197,20S M,20180829
10215,40S F,20180829
10229,30S F,20180829
10937,30S M,20180829
11148,40S F,20180829
11235,30S M,20180829
11235,30S M,20180829
12232,20S F,20180829
12360,30S F,20180829
12655,40S M,20180829
12693,40S M,20180829
12776,20S M,20180829
12921,40S M,20180829
13611,50S M,20180829
13994,30S F,20180829
14128,30S M,20180829
14128,30S M,20180829
14545,30S F,20180829
14545,30S F,20180829
14721,30S F,20180829
14877,30S F,20180829
14984,20S M,20180829
15314,20S M,20180829
15347,30S M,20180829
15573,40S M,20180829
15783,50S M,20180829
16277,30S M,20180829
16631,20S F,20180829
16810,40S M,20180829
16810,40S M,20180829
17011,40S M,20180829
17027,50S M,20180829
17228,20S F,20180829
17943,20S M,20180829
18114,40S M,20180829
18449,30S F,20180829
18612,20S F,20180829
00028,30S F,20180829
00852,50S M,20180829
00866,30S F,20180829
01156,30S M,20180829
01156,30S M,20180829
01564,40S F,20180829
01999,40S F,20180829
02021,40S F,20180829
02734,30S F,20180829
02743,40S F,20180829
02982,40S M,20180829
03013,40S F,20180829
03211,40S M,20180829
03249,30S F,20180829
03313,40S F,20180829
03313,40S F,20180829
03477,40S M,20180829
03684,40S F,20180829
03684,40S F,20180829
03934,30S F,20180829
03934,30S F,20180829
04392,40S M,20180829
04889,30S F,20180829
05211,30S M,20180829
05211,30S M,20180829
05779,30S F,20180829
05798,30S F,20180829
05803,30S F,20180829
05967,50S M,20180829
06036,40S F,20180829
06068,40S M,20180829
06147,50S M,20180829
06431,30S M,20180829
06513,20S M,20180829
06555,20S M,20180829
06927,20S F,20180829
06958,30S F,20180829
07011,30S F,20180829
07253,20S M,20180829
07328,20S M,20180829
07328,20S M,20180829
07354,50S M,20180829
